"event.year";"event.city";"page";"event.type";"Awarding.country";"Receiving.country";"A";"B";"C";"D";"E";"Jury.rank";"Jury.points";"Televoting.rank";"Televoting.points";"Total.pts";"event.id"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Denmark";13;7;14;11;11;11;;9;2;2;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Georgia";14;9;3;4;4;5;6;6;5;11;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Ireland";11;10;8;12;16;12;;10;1;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Israel";10;16;6;5;5;9;2;13;;2;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Latvia";;;;;;;;;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Lithuania";1;3;2;2;2;1;12;2;10;22;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"North Macedonia";17;15;17;15;17;17;;14;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Norway";5;14;16;17;13;14;;11;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Poland";12;13;15;10;15;15;;7;4;4;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Serbia";8;5;9;6;7;6;5;16;;5;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Slovenia";6;4;10;9;10;8;3;12;;3;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Switzerland";16;17;12;16;14;16;;15;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Latvia";"Ukraine";7;1;1;1;1;2;10;1;12;22;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Albania";11;7;12;17;11;11;;16;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Australia";2;1;1;2;2;1;12;6;5;17;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Belarus";15;11;9;10;14;12;;5;6;6;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Belgium";8;4;5;4;7;6;5;7;4;9;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Bulgaria";13;9;11;5;16;9;2;8;3;5;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Denmark";16;8;13;16;8;14;;11;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Georgia";3;2;3;1;1;2;10;3;8;18;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Ireland";12;14;14;13;10;15;;10;1;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Israel";5;6;6;6;4;5;6;12;;6;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Latvia";4;5;4;3;5;4;7;1;12;19;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Lithuania";;;;;;;;;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"North Macedonia";17;17;17;15;17;17;;15;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Norway";6;12;8;9;6;7;4;9;2;6;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Poland";14;13;7;8;9;8;3;4;7;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Serbia";10;10;16;11;13;13;;17;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Slovenia";7;15;10;14;12;10;1;14;;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Switzerland";9;16;15;12;15;16;;13;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Lithuania";"Ukraine";1;3;2;7;3;3;8;2;10;18;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Albania";5;10;10;10;16;11;;1;12;12;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Australia";9;13;2;15;3;7;4;7;4;8;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Belarus";10;15;16;14;9;15;;11;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Belgium";7;11;9;8;11;8;3;6;5;8;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Bulgaria";1;4;5;4;6;3;8;3;8;16;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Denmark";12;7;14;17;17;17;;16;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Georgia";3;6;17;12;13;10;1;12;;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Ireland";11;12;13;6;15;13;;15;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Israel";14;3;6;5;8;5;6;17;;6;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Latvia";17;17;8;3;5;9;2;4;7;9;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Lithuania";13;9;4;9;4;6;5;14;;5;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"North Macedonia";;;;;;;;;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Norway";8;14;15;13;14;16;;9;2;2;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Poland";16;1;12;16;12;12;;10;1;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Serbia";2;2;1;2;1;1;12;2;10;22;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Slovenia";6;8;7;7;7;4;7;8;3;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Switzerland";15;16;11;11;10;14;;13;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Fyr-macedonia";"Ukraine";4;5;3;1;2;2;10;5;6;16;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Albania";13;14;14;15;16;16;;16;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Australia";1;3;5;5;3;1;12;3;8;20;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Belarus";10;9;9;14;13;13;;12;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Belgium";5;8;4;1;12;4;7;4;7;14;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Bulgaria";9;2;2;4;2;2;10;5;6;16;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Denmark";7;7;11;16;14;12;;6;5;5;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Georgia";14;15;7;7;6;10;1;11;;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Ireland";6;4;6;12;11;8;3;9;2;5;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Israel";3;1;16;3;10;6;5;10;1;6;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Latvia";12;11;10;9;7;9;2;8;3;5;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Lithuania";2;10;3;2;5;3;8;1;12;20;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"North Macedonia";17;16;17;17;15;17;;14;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Norway";;;;;;;;;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Poland";15;5;1;10;4;7;4;2;10;14;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Serbia";16;17;15;13;8;15;;13;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Slovenia";8;13;13;8;9;11;;15;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Switzerland";11;6;12;11;17;14;;17;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Norway";"Ukraine";4;12;8;6;1;5;6;7;4;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Albania";14;12;8;13;13;14;;17;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Australia";3;3;1;3;2;2;10;2;10;20;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Belarus";5;14;3;11;9;7;4;3;8;12;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Belgium";12;5;10;4;14;9;2;5;6;8;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Bulgaria";13;4;15;5;3;6;5;7;4;9;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Denmark";16;16;17;15;11;16;;10;1;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Georgia";2;9;9;9;4;4;7;4;7;14;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Ireland";10;17;16;17;12;15;;9;2;2;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Israel";4;2;12;2;7;3;8;13;;8;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Latvia";6;10;6;10;5;5;6;6;5;11;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Lithuania";9;6;5;6;17;8;3;8;3;6;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"North Macedonia";15;13;4;12;8;13;;14;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Norway";11;7;11;7;15;12;;11;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Poland";;;;;;;;;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Serbia";8;11;7;14;6;10;1;16;;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Slovenia";7;8;14;8;10;11;;12;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Switzerland";17;15;13;16;16;17;;15;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Poland";"Ukraine";1;1;2;1;1;1;12;1;12;24;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Albania";3;7;3;2;4;3;8;16;;8;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Australia";6;11;7;8;11;7;4;4;7;11;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Belarus";12;13;16;15;14;15;;6;5;5;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Belgium";10;12;14;14;5;12;;2;10;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Bulgaria";11;10;10;11;7;9;2;3;8;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Denmark";16;17;17;17;16;17;;14;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Georgia";4;5;15;10;12;8;3;9;2;5;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Ireland";8;16;13;16;17;16;;17;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Israel";5;3;6;3;6;4;7;12;;7;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Latvia";14;15;11;5;10;11;;13;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Lithuania";7;8;8;6;3;6;5;11;;5;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"North Macedonia";1;2;1;1;2;1;12;1;12;24;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Norway";15;6;12;7;15;13;;8;3;3;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Poland";13;14;5;13;9;10;1;10;1;2;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Serbia";;;;;;;;;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Slovenia";9;4;4;4;8;5;6;7;4;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Switzerland";17;9;9;12;13;14;;15;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Serbia";"Ukraine";2;1;2;9;1;2;10;5;6;16;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Albania";6;15;11;16;17;15;;8;3;3;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Australia";9;3;10;3;9;6;5;5;6;11;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Belarus";13;10;2;6;10;9;2;16;;2;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Belgium";3;2;8;1;2;1;12;4;7;19;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Bulgaria";4;13;9;2;5;5;6;6;5;11;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Denmark";17;16;15;15;16;17;;13;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Georgia";14;8;17;17;3;12;;10;1;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Ireland";15;5;13;13;14;13;;11;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Israel";7;12;4;5;7;7;4;15;;4;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Latvia";1;6;6;4;4;2;10;12;;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Lithuania";10;11;3;9;12;10;1;14;;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"North Macedonia";16;17;14;14;13;16;;2;10;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Norway";12;9;16;12;15;14;;9;2;2;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Poland";5;14;1;11;6;8;3;7;4;7;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Serbia";11;7;12;7;8;11;;1;12;12;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Slovenia";;;;;;;;;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Switzerland";2;4;5;8;11;4;7;17;;7;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Slovenia";"Ukraine";8;1;7;10;1;3;8;3;8;16;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Albania";14;9;14;8;10;12;;2;10;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Australia";7;1;4;1;2;1;12;5;6;18;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Belarus";3;11;17;11;12;10;1;16;;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Belgium";4;3;6;4;1;4;7;3;8;15;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Bulgaria";6;10;3;9;8;7;4;8;3;7;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Denmark";10;17;11;17;13;16;;10;1;1;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Georgia";15;15;9;12;4;11;;15;;;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Ireland";9;16;12;16;15;15;;9;2;2;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Israel";1;5;2;2;5;2;10;14;;10;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Latvia";8;4;8;3;3;5;6;13;;6;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"Lithuania";2;2;1;7;6;3;8;11;;8;"stockholm-2016"
2016;"Stockholm";"voting-details";"second-semi-final";"Switzerland";"North Macedonia";17;12;15;14;17;17;;7;4;4;"stockholm-2016"
